0.415384	0.317224	-0.245966
0.415656	0.316946	-0.246241
0.415433	0.317309	-0.246746
0.416041	0.317464	-0.246223
0.415925	0.317532	-0.246670
0.416438	0.317511	-0.246552
0.416173	0.317661	-0.247609
0.416658	0.317569	-0.247126
0.416526	0.317687	-0.248190
0.416713	0.318099	-0.248057
0.416886	0.318120	-0.248407
0.417401	0.317850	-0.248404
0.417957	0.317770	-0.248433
0.417553	0.318188	-0.249337
0.418258	0.317660	-0.249050
0.417992	0.317909	-0.250335
0.418203	0.317955	-0.250336
0.418382	0.317817	-0.251011
0.418500	0.317799	-0.251519
0.418626	0.318157	-0.251826
0.418600	0.318230	-0.252385
0.418776	0.318100	-0.252705
0.418303	0.318547	-0.253847
0.418574	0.318545	-0.253594
0.418121	0.318840	-0.254866
0.417940	0.319316	-0.255243
0.417556	0.319599	-0.256281
0.417507	0.319677	-0.256668
0.417168	0.319613	-0.258341
0.416594	0.320102	-0.259251
0.416679	0.319826	-0.259876
0.416456	0.319683	-0.261331
0.416566	0.319756	-0.261698
0.416295	0.320156	-0.262362
0.416476	0.319958	-0.262774
0.415872	0.320457	-0.263898
0.415756	0.320657	-0.264191
0.415461	0.320656	-0.265152
0.415776	0.320377	-0.265515
0.415336	0.320853	-0.266090
0.415301	0.321184	-0.266245
0.415208	0.320922	-0.267075
0.414377	0.321408	-0.268478
0.414323	0.321056	-0.269184
0.413845	0.320789	-0.270640
0.413512	0.320744	-0.271779
0.412744	0.320877	-0.273171
0.412597	0.321119	-0.273192
0.412646	0.320543	-0.274013
0.412235	0.321050	-0.274408
0.411415	0.321063	-0.275639
0.411346	0.320832	-0.276188
0.410991	0.320655	-0.276911
0.409908	0.320981	-0.278085
0.409796	0.320499	-0.278548
0.408780	0.320629	-0.280073
0.408533	0.320667	-0.280196
0.407792	0.320602	-0.281240
0.407472	0.320300	-0.281967
0.406563	0.319902	-0.283532
0.406087	0.319995	-0.283891
0.405530	0.319504	-0.284686
0.404048	0.319967	-0.286208
0.403840	0.319779	-0.286111
0.402614	0.319773	-0.287473
0.402064	0.320050	-0.287428
0.401082	0.320302	-0.288306
0.400417	0.320422	-0.288253
0.399611	0.320167	-0.289026
0.398748	0.320386	-0.289443
0.398225	0.320020	-0.289750
