0.199530	-0.149541	-1.028290	0.377758	-0.199774	-0.962614	0.215949	-0.310922	-0.935209	0.156316	-0.164373	-1.078402	-0.794946	-0.109195	-0.644307	0.352367	-0.022279	-0.955900	-0.267830	0.506119	-0.816309	
0.163152	-0.137455	-1.015534	0.339244	-0.193853	-0.959135	0.177923	-0.303720	-0.926481	0.120670	-0.156316	-1.064241	-0.800317	-0.130558	-0.618915	0.320322	-0.006165	-0.951811	-0.294870	0.495376	-0.796228	
0.166448	-0.136967	-1.014740	0.343089	-0.193243	-0.959379	0.181585	-0.303964	-0.926359	0.120670	-0.156316	-1.064241	-0.795373	-0.130436	-0.617084	0.322092	-0.006165	-0.953337	-0.295053	0.495498	-0.797082	
0.166753	-0.138432	-1.019684	0.344066	-0.193976	-0.960905	0.182684	-0.305246	-0.927213	0.123661	-0.157353	-1.058870	-0.792810	-0.131596	-0.616840	0.322886	-0.006836	-0.955229	-0.295114	0.495254	-0.797693	
0.166631	-0.140385	-1.024628	0.343577	-0.195135	-0.961882	0.181585	-0.306223	-0.928007	0.122379	-0.158635	-1.064485	-0.794091	-0.131962	-0.616901	0.322825	-0.006714	-0.956023	-0.295236	0.495010	-0.798608	
0.165166	-0.141484	-1.027070	0.343577	-0.195135	-0.961882	0.180608	-0.308908	-0.933378	0.120731	-0.159917	-1.069124	-0.798730	-0.131962	-0.618366	0.322153	-0.007385	-0.957060	-0.295358	0.494949	-0.798486	
0.165166	-0.141484	-1.027070	0.343577	-0.195135	-0.961882	0.180608	-0.308908	-0.933378	0.120731	-0.159917	-1.069124	-0.798730	-0.131962	-0.618366	0.322153	-0.007385	-0.957060	-0.295358	0.494949	-0.798486	
0.164922	-0.140446	-1.022858	0.342234	-0.195624	-0.963408	0.181036	-0.308054	-0.931913	0.122196	-0.160283	-1.072908	-0.804712	-0.131352	-0.623615	0.321177	-0.007508	-0.954313	-0.294687	0.495681	-0.799035	
0.166875	-0.138615	-1.018463	0.343577	-0.193915	-0.957976	0.183050	-0.305917	-0.928983	0.124882	-0.158757	-1.068086	-0.804712	-0.130131	-0.625629	0.321970	-0.007080	-0.951750	-0.294381	0.496353	-0.798913	
0.166875	-0.138615	-1.018463	0.343577	-0.193915	-0.957976	0.183050	-0.305917	-0.928983	0.124882	-0.158757	-1.068086	-0.804712	-0.130131	-0.625629	0.321970	-0.007080	-0.951750	-0.294381	0.496353	-0.798913	
