0.483486	0.334338	-0.234826
0.482728	0.335004	-0.235425
0.483313	0.334612	-0.234268
0.482967	0.334821	-0.234496
0.483489	0.334808	-0.233035
0.483422	0.334958	-0.232964
0.483788	0.334696	-0.231778
0.484065	0.334469	-0.231412
0.483715	0.334712	-0.231494
0.484126	0.334504	-0.230746
0.484245	0.334408	-0.230607
0.484141	0.334886	-0.229890
0.483560	0.335375	-0.230279
0.483866	0.335010	-0.229629
0.483606	0.335501	-0.229735
0.483740	0.335528	-0.228975
0.483467	0.335876	-0.228993
0.483515	0.335912	-0.228830
0.483599	0.335856	-0.228819
0.483521	0.335860	-0.228767
0.483520	0.335767	-0.228902
0.482969	0.336220	-0.229653
0.482842	0.336366	-0.229259
0.482788	0.336537	-0.229044
0.483208	0.336492	-0.228037
0.482960	0.337050	-0.227909
0.483065	0.337194	-0.227169
0.482832	0.337485	-0.227623
0.482381	0.337994	-0.227930
0.482368	0.337657	-0.228563
0.482557	0.337328	-0.228820
0.482594	0.337448	-0.228866
0.482083	0.338199	-0.229136
0.482699	0.337807	-0.228400
0.482650	0.337945	-0.228870
0.482836	0.338014	-0.228429
0.482476	0.338162	-0.229158
0.482692	0.338085	-0.229113
0.482501	0.338108	-0.229699
0.482628	0.338233	-0.229164
0.482808	0.337968	-0.229325
0.482297	0.338598	-0.229920
0.482876	0.338370	-0.229073
0.482667	0.338451	-0.229448
0.483038	0.338385	-0.228869
0.482944	0.338260	-0.229537
0.482922	0.338339	-0.229261
0.482805	0.338340	-0.229801
0.482492	0.338818	-0.229854
0.482757	0.338645	-0.229513
0.482953	0.338474	-0.229605
0.483203	0.338370	-0.229331
0.482627	0.338824	-0.230028
0.483203	0.338212	-0.229507
0.482728	0.338619	-0.230352
0.482990	0.338435	-0.229904
0.482953	0.338280	-0.230525
0.482965	0.338528	-0.230259
0.483048	0.338525	-0.230393
0.482635	0.338788	-0.230881
0.483337	0.338125	-0.230287
0.483146	0.338303	-0.230763
0.483412	0.338353	-0.230032
0.483437	0.338320	-0.230226
0.483500	0.338582	-0.229675
0.483364	0.338725	-0.230106
0.483784	0.338228	-0.229739
0.483748	0.338122	-0.230247
0.483105	0.338626	-0.231098
0.483489	0.338127	-0.231021
0.483550	0.337949	-0.231332
0.484014	0.337776	-0.230711
0.483847	0.338158	-0.230745
0.484260	0.337809	-0.230128
0.483799	0.338296	-0.230743
0.483785	0.338333	-0.230527
0.483679	0.338322	-0.230653
0.484045	0.337958	-0.230485
0.483823	0.338273	-0.230605
0.483451	0.338852	-0.230557
0.484099	0.338232	-0.230037
0.483583	0.338822	-0.230542
0.483578	0.338711	-0.230523
0.483517	0.338630	-0.230764
0.483376	0.338862	-0.230679
0.482583	0.339562	-0.231450
0.483013	0.339438	-0.230416
0.483141	0.339210	-0.230541
0.482870	0.339924	-0.230262
0.482589	0.340077	-0.230507
0.482576	0.340256	-0.230323
0.482705	0.340183	-0.230143
0.481859	0.340944	-0.230803
0.482237	0.340657	-0.230073
0.481629	0.341140	-0.230993
0.481626	0.341337	-0.230601
0.481654	0.341291	-0.230679
0.481857	0.341249	-0.230355
0.481983	0.340898	-0.230748
0.481678	0.341220	-0.230909
0.482008	0.340896	-0.230571
0.481245	0.341661	-0.231322
0.481810	0.341277	-0.230487
0.481465	0.341328	-0.231267
0.481800	0.341330	-0.230589
0.481660	0.341447	-0.231048
0.481967	0.341027	-0.230611
0.482191	0.340820	-0.230526
0.482027	0.341000	-0.230356
0.482207	0.340927	-0.230005
0.482294	0.340689	-0.230141
0.482199	0.340890	-0.229798
0.481701	0.340954	-0.230482
0.482122	0.340141	-0.230100
0.481799	0.340334	-0.230654
0.481871	0.340131	-0.230263
0.481827	0.340030	-0.230065
0.481861	0.339907	-0.229740
0.482020	0.339607	-0.229423
0.481791	0.339562	-0.229021
0.481813	0.339313	-0.228898
0.480914	0.339856	-0.229654
0.480843	0.339297	-0.229413
0.480848	0.338818	-0.229393
0.480827	0.338619	-0.229028
0.480325	0.338949	-0.229091
0.480447	0.338519	-0.228523
0.480060	0.338266	-0.228919
0.479276	0.338516	-0.229087
0.479076	0.338241	-0.229273
0.478389	0.338000	-0.229935
0.477913	0.338017	-0.229920
0.476844	0.338602	-0.230353
0.477042	0.337871	-0.229909
0.476316	0.338013	-0.230690
0.475908	0.337832	-0.230705
0.475065	0.337907	-0.231603
0.474383	0.337712	-0.232145
0.473648	0.337586	-0.233080
0.472957	0.337612	-0.232977
0.472747	0.337270	-0.233254
0.471860	0.337582	-0.234181
0.471520	0.337271	-0.234036
0.470535	0.337221	-0.235102
0.470289	0.336966	-0.234952
0.469171	0.336879	-0.236170
0.469165	0.336389	-0.235690
0.468540	0.336304	-0.236337
0.467463	0.336747	-0.236816
0.467295	0.336471	-0.236483
0.466832	0.336024	-0.236778
0.466630	0.335652	-0.236510
0.465533	0.336055	-0.237323
0.465549	0.335279	-0.236993
0.464495	0.335417	-0.237680
0.463970	0.335273	-0.237624
0.463743	0.334889	-0.237661
0.462876	0.334794	-0.237699
0.462647	0.334668	-0.237512
0.461922	0.334721	-0.237771
0.461951	0.333847	-0.237071
0.461072	0.333940	-0.237530
0.460724	0.333584	-0.237033
0.460019	0.333530	-0.237398
0.459503	0.333620	-0.236779
0.458767	0.333790	-0.236950
0.458627	0.333475	-0.236617
0.457975	0.332898	-0.236916
0.457036	0.333226	-0.237204
0.456634	0.332654	-0.237099
0.456264	0.332304	-0.237279
0.456053	0.332052	-0.236726
0.455436	0.332167	-0.236911
0.455377	0.331629	-0.236462
0.454223	0.331734	-0.237342
0.453719	0.331363	-0.237281
0.453032	0.331046	-0.237786
0.452873	0.330470	-0.237706
0.452221	0.330493	-0.238032
0.451505	0.330470	-0.237909
0.451356	0.330053	-0.238070
0.450535	0.330174	-0.238883
0.449845	0.329801	-0.239204
0.449062	0.329365	-0.240257
0.448233	0.329400	-0.240638
0.446794	0.329720	-0.241902
0.446619	0.329277	-0.241354
0.446221	0.328781	-0.241935
0.445307	0.329181	-0.242086
0.444857	0.328896	-0.242210
0.443888	0.328894	-0.242678
0.443573	0.328711	-0.242465
0.442133	0.329038	-0.243119
0.442243	0.328602	-0.242533
0.441016	0.328801	-0.243268
0.440870	0.328711	-0.242248
0.440314	0.328627	-0.242321
0.439956	0.328471	-0.241928
0.439550	0.327982	-0.242069
0.438912	0.328024	-0.241440
0.438392	0.327901	-0.241546
0.437034	0.328612	-0.242043
0.436994	0.328394	-0.241170
0.435804	0.328594	-0.241716
0.435427	0.328837	-0.241083
0.434276	0.329317	-0.241625
0.433966	0.329040	-0.241016
0.433553	0.328952	-0.241027
0.432508	0.329247	-0.241019
0.431929	0.329335	-0.240841
0.431576	0.329095	-0.241083
0.430823	0.329448	-0.240772
0.429792	0.329783	-0.241409
0.429333	0.329216	-0.241134
0.428461	0.329569	-0.241688
0.427969	0.329538	-0.241241
0.426998	0.329814	-0.241508
0.426346	0.329960	-0.241357
0.425915	0.329818	-0.241500
0.424921	0.330049	-0.241404
0.424294	0.329939	-0.241732
0.422947	0.330508	-0.242458
0.422347	0.330397	-0.242229
0.421947	0.330044	-0.242315
0.421567	0.330035	-0.241959
0.420694	0.330370	-0.242118
0.420478	0.330272	-0.241464
0.419618	0.330223	-0.241825
0.418787	0.330615	-0.241806
0.418421	0.330316	-0.241758
0.417819	0.329987	-0.242030
0.417193	0.329968	-0.242026
0.416275	0.330287	-0.241974
0.416256	0.329787	-0.241820
0.415655	0.329784	-0.242365
0.415346	0.329521	-0.242084
0.414792	0.329619	-0.242428
0.414681	0.329233	-0.242436
0.413991	0.329037	-0.243017
0.413516	0.329226	-0.243342
0.413516	0.329226	-0.243342
0.413711	0.328459	-0.242597
0.413147	0.328187	-0.242634
0.412670	0.328121	-0.243012
0.412957	0.327501	-0.242554
0.412608	0.327100	-0.243270
0.412627	0.326648	-0.242700
0.412140	0.326484	-0.243348
0.411948	0.326625	-0.242860
0.411683	0.326345	-0.243038
0.412018	0.325906	-0.242825
0.412176	0.325397	-0.242538
0.411582	0.325402	-0.243081
0.412006	0.324741	-0.242650
0.411506	0.324595	-0.243361
0.411717	0.324261	-0.242694
0.411480	0.324137	-0.242950
0.411292	0.324107	-0.242790
0.411123	0.324013	-0.242991
0.410820	0.323755	-0.243129
0.410988	0.323311	-0.243056
0.410620	0.323352	-0.243539
0.410878	0.323109	-0.242845
0.410761	0.323000	-0.243019
0.410815	0.323014	-0.242523
0.410448	0.323106	-0.243003
0.410664	0.322849	-0.242596
0.410505	0.322410	-0.243165
0.410038	0.322719	-0.243401
0.410238	0.322285	-0.243318
0.410250	0.321938	-0.243586
0.410480	0.321834	-0.243056
0.410443	0.322055	-0.242746
0.410707	0.321642	-0.242358
0.410231	0.322004	-0.242840
0.410319	0.321931	-0.242297
0.410096	0.321902	-0.242461
0.410640	0.321347	-0.242083
0.410423	0.321493	-0.242098
0.410222	0.321877	-0.241814
0.410800	0.321128	-0.241388
0.410411	0.321543	-0.241554
0.410681	0.321181	-0.241215
0.410715	0.320687	-0.241649
0.410488	0.320926	-0.241472
0.409813	0.321350	-0.241978
0.410417	0.321082	-0.240726
0.410421	0.320742	-0.241095
0.410441	0.321094	-0.240539
0.410137	0.321050	-0.240728
0.410497	0.320686	-0.240556
0.410629	0.320436	-0.240424
0.410304	0.320582	-0.240441
0.410594	0.320163	-0.240258
0.410035	0.320395	-0.241072
0.410447	0.320351	-0.240249
0.410264	0.320365	-0.240523
0.410708	0.319957	-0.240300
0.410797	0.319524	-0.240789
0.410998	0.319373	-0.240512
0.411044	0.319125	-0.240811
0.410465	0.319489	-0.241715
0.410961	0.319193	-0.241039
0.410740	0.319032	-0.241888
0.410901	0.319057	-0.241615
0.410677	0.319186	-0.242180
0.410912	0.318941	-0.241860
0.410874	0.318890	-0.242225
0.410630	0.319140	-0.242309
0.410794	0.319055	-0.242191
0.411070	0.318885	-0.242182
0.410982	0.319141	-0.241957
0.410547	0.319312	-0.242814
0.410987	0.318733	-0.242513
0.410993	0.318691	-0.243046
0.411328	0.318550	-0.242541
0.411315	0.318689	-0.242557
0.411519	0.318671	-0.242382
0.411742	0.318508	-0.242443
0.411939	0.318507	-0.242212
0.411978	0.318311	-0.242565
0.411543	0.318717	-0.243367
0.411835	0.318439	-0.243200
0.412028	0.318227	-0.243480
0.412421	0.318043	-0.243334
0.412266	0.318391	-0.243758
0.412780	0.318030	-0.243460
0.412858	0.317813	-0.243916
0.412698	0.318251	-0.244434
0.412912	0.317891	-0.244807
0.413294	0.317413	-0.245205
0.413399	0.317518	-0.245379
0.413237	0.317993	-0.245602
0.413917	0.317587	-0.245094
0.414066	0.317491	-0.245750
0.414555	0.317370	-0.245419
0.414401	0.317414	-0.245898
0.414980	0.317149	-0.246018
0.414828	0.317253	-0.246700
0.415384	0.317224	-0.245966
0.415656	0.316946	-0.246241
0.415433	0.317309	-0.246746
0.416041	0.317464	-0.246223
0.415925	0.317532	-0.246670
0.416438	0.317511	-0.246552
0.416173	0.317661	-0.247609
0.416658	0.317569	-0.247126
0.416526	0.317687	-0.248190
0.416713	0.318099	-0.248057
0.416886	0.318120	-0.248407
0.417401	0.317850	-0.248404
0.417957	0.317770	-0.248433
0.417553	0.318188	-0.249337
0.418258	0.317660	-0.249050
0.417992	0.317909	-0.250335
0.418203	0.317955	-0.250336
0.418382	0.317817	-0.251011
0.418500	0.317799	-0.251519
0.418626	0.318157	-0.251826
0.418600	0.318230	-0.252385
0.418776	0.318100	-0.252705
0.418303	0.318547	-0.253847
0.418574	0.318545	-0.253594
0.418121	0.318840	-0.254866
0.417940	0.319316	-0.255243
0.417556	0.319599	-0.256281
0.417507	0.319677	-0.256668
0.417168	0.319613	-0.258341
0.416594	0.320102	-0.259251
0.416679	0.319826	-0.259876
0.416456	0.319683	-0.261331
0.416566	0.319756	-0.261698
0.416295	0.320156	-0.262362
0.416476	0.319958	-0.262774
0.415872	0.320457	-0.263898
0.415756	0.320657	-0.264191
0.415461	0.320656	-0.265152
0.415776	0.320377	-0.265515
0.415336	0.320853	-0.266090
0.415301	0.321184	-0.266245
0.415208	0.320922	-0.267075
0.414377	0.321408	-0.268478
0.414323	0.321056	-0.269184
0.413845	0.320789	-0.270640
0.413512	0.320744	-0.271779
0.412744	0.320877	-0.273171
0.412597	0.321119	-0.273192
0.412646	0.320543	-0.274013
0.412235	0.321050	-0.274408
0.411415	0.321063	-0.275639
0.411346	0.320832	-0.276188
0.410991	0.320655	-0.276911
0.409908	0.320981	-0.278085
0.409796	0.320499	-0.278548
0.408780	0.320629	-0.280073
0.408533	0.320667	-0.280196
0.407792	0.320602	-0.281240
0.407472	0.320300	-0.281967
0.406563	0.319902	-0.283532
0.406087	0.319995	-0.283891
0.405530	0.319504	-0.284686
0.404048	0.319967	-0.286208
0.403840	0.319779	-0.286111
0.402614	0.319773	-0.287473
0.402064	0.320050	-0.287428
0.401082	0.320302	-0.288306
0.400417	0.320422	-0.288253
0.399611	0.320167	-0.289026
0.398748	0.320386	-0.289443
0.398225	0.320020	-0.289750
0.398248	0.319511	-0.290031
0.397782	0.319559	-0.289887
0.396672	0.319370	-0.291123
0.396672	0.318484	-0.290901
0.396010	0.318125	-0.291745
0.395640	0.317872	-0.291690
0.394852	0.317651	-0.291999
0.394570	0.317315	-0.291737
0.394248	0.316965	-0.291872
0.393365	0.316859	-0.291899
0.392562	0.316446	-0.292576
0.390907	0.316735	-0.293805
0.390620	0.316519	-0.293595
0.389576	0.316206	-0.294239
0.389158	0.315585	-0.294212
0.388090	0.315725	-0.294609
0.387962	0.315415	-0.293990
0.387110	0.314806	-0.294647
0.386001	0.315083	-0.294807
0.384815	0.314387	-0.295388
0.384455	0.313752	-0.295630
0.383381	0.313662	-0.295732
0.382101	0.314010	-0.296101
0.382071	0.313600	-0.295258
0.380629	0.313198	-0.296071
0.379810	0.313060	-0.295708
0.378284	0.312950	-0.296332
0.377572	0.312716	-0.296080
0.376289	0.312706	-0.296429
0.375225	0.312773	-0.295567
0.374379	0.312291	-0.295787
0.373306	0.312375	-0.296326
0.372160	0.312132	-0.295617
0.371261	0.311917	-0.295979
0.370645	0.311372	-0.295325
0.369327	0.311061	-0.296023
0.368409	0.311182	-0.295415
0.366368	0.310869	-0.295880
0.365082	0.311346	-0.295639
0.363986	0.311361	-0.295340
0.362778	0.311025	-0.295537
0.361641	0.311088	-0.295039
0.359281	0.311508	-0.295536
0.358661	0.311089	-0.295015
0.356600	0.311514	-0.295600
0.355497	0.311729	-0.294793
0.353712	0.311811	-0.295193
0.352430	0.312169	-0.294796
0.351092	0.312403	-0.294933
0.349281	0.312562	-0.294802
0.348256	0.312320	-0.294874
0.346351	0.312584	-0.295552
0.345540	0.312603	-0.294990
0.343787	0.312525	-0.295496
0.342610	0.312958	-0.295142
0.340401	0.313333	-0.295709
0.340090	0.313178	-0.295079
0.338060	0.313159	-0.295700
0.336564	0.313684	-0.295728
0.335645	0.313594	-0.295510
0.334241	0.313296	-0.295738
0.333163	0.313585	-0.295083
0.331756	0.314079	-0.294800
0.330712	0.313857	-0.294416
0.329174	0.314301	-0.294793
0.328204	0.314591	-0.294252
0.326652	0.314299	-0.294288
0.326377	0.313954	-0.293882
0.324860	0.314349	-0.293587
0.323759	0.314616	-0.292590
0.323226	0.314343	-0.292452
0.321376	0.314922	-0.292345
0.320744	0.314852	-0.291657
0.319431	0.314500	-0.291989
0.318305	0.314955	-0.291224
0.316745	0.315303	-0.291462
0.315537	0.315476	-0.290115
0.314369	0.315394	-0.290455
0.313411	0.315908	-0.289929
0.311516	0.315965	-0.289991
0.311088	0.315788	-0.289677
0.309929	0.315929	-0.289221
0.308304	0.316465	-0.289346
0.308031	0.316215	-0.288383
0.305618	0.316670	-0.288763
0.305361	0.316847	-0.287921
0.303905	0.316733	-0.287861
0.303431	0.316742	-0.287377
0.302319	0.316572	-0.287330
0.301341	0.317015	-0.286835
0.300281	0.316950	-0.286079
0.298546	0.317801	-0.285950
0.298202	0.317850	-0.284840
0.296660	0.318020	-0.284768
0.295993	0.318353	-0.283982
0.294011	0.318910	-0.284024
0.293646	0.318828	-0.283440
0.292487	0.318694	-0.283308
0.291475	0.319080	-0.282960
0.290927	0.319111	-0.282351
0.290047	0.319201	-0.282033
0.288836	0.319771	-0.281431
0.287557	0.320028	-0.281753
0.286822	0.319653	-0.281152
0.285959	0.319913	-0.281291
0.285329	0.320114	-0.280235
0.284481	0.320252	-0.280349
0.283828	0.320310	-0.279889
0.283254	0.320414	-0.279644
0.282626	0.320814	-0.279120
0.281530	0.320533	-0.279375
0.280447	0.321015	-0.279453
0.279864	0.321282	-0.278559
0.279902	0.320884	-0.278168
0.279646	0.321100	-0.277407
0.278951	0.321772	-0.276554
0.278691	0.321312	-0.276471
0.278282	0.321054	-0.276786
0.277519	0.321543	-0.276611
0.276840	0.321181	-0.276665
0.277060	0.320737	-0.276600
0.276673	0.321024	-0.275892
0.276248	0.321610	-0.275144
0.276881	0.321098	-0.274094
0.276601	0.321097	-0.274102
0.276708	0.320883	-0.273261
0.276166	0.320895	-0.273427
0.276705	0.320517	-0.272943
0.276142	0.320432	-0.272930
0.275965	0.320390	-0.272299
0.275749	0.319925	-0.272556
0.275190	0.320001	-0.273072
0.275142	0.319720	-0.272779
0.274919	0.319355	-0.273197
0.275160	0.319320	-0.272702
0.274815	0.319094	-0.273142
0.274977	0.319082	-0.272138
0.274636	0.318974	-0.272365
0.274464	0.319564	-0.271765
0.274117	0.319498	-0.271448
0.274602	0.319118	-0.271340
0.274929	0.318867	-0.270859
0.274414	0.319041	-0.271210
0.275027	0.318382	-0.270723
0.274969	0.318022	-0.271146
0.275959	0.317725	-0.269875
0.275995	0.317610	-0.269783
0.277013	0.317664	-0.268341
0.277286	0.317732	-0.267674
0.277670	0.317712	-0.266521
0.277809	0.317571	-0.265923
0.277395	0.318188	-0.265516
0.277733	0.318328	-0.264480
0.277576	0.318405	-0.264289
0.277613	0.318676	-0.263729
0.277000	0.318695	-0.264458
0.277433	0.318399	-0.264005
0.276811	0.317994	-0.265167
0.276307	0.318432	-0.265303
0.275656	0.318128	-0.266014
0.275715	0.317712	-0.266531
0.275424	0.317779	-0.266550
0.275062	0.318042	-0.266803
