0.031389	0.616052	0.784667	-0.061582
0.031239	0.615973	0.784777	-0.061048
0.030864	0.616652	0.784228	-0.061424
0.030653	0.616066	0.784724	-0.061092
0.030060	0.617031	0.783983	-0.061149
0.030039	0.616339	0.784513	-0.061351
0.029931	0.617074	0.783891	-0.061960
0.030140	0.616297	0.784522	-0.061598
0.029538	0.616874	0.784105	-0.061431
0.029426	0.616991	0.783959	-0.062164
0.029334	0.616777	0.784165	-0.061739
0.029111	0.617136	0.783897	-0.061654
0.029077	0.616370	0.784509	-0.061550
0.028760	0.616880	0.784112	-0.061648
0.029010	0.616019	0.784795	-0.061446
0.028699	0.616890	0.784096	-0.061779
0.029143	0.615716	0.784981	-0.062046
0.029117	0.616378	0.784454	-0.062145
0.029123	0.616294	0.784586	-0.061296
0.028783	0.616041	0.784790	-0.061396
0.028647	0.615668	0.785058	-0.061779
0.028680	0.615334	0.785361	-0.061240
0.028680	0.615334	0.785361	-0.061240
0.028372	0.616107	0.784755	-0.061375
0.028506	0.615936	0.784861	-0.061675
0.028436	0.615896	0.784884	-0.061811
0.028534	0.616708	0.784186	-0.062523
0.028159	0.616013	0.784784	-0.062042
0.028054	0.616920	0.784070	-0.062105
0.027424	0.616900	0.784099	-0.062215
0.027796	0.616612	0.784302	-0.062348
0.027848	0.616968	0.784020	-0.062348
0.028114	0.616442	0.784424	-0.062353
0.028195	0.616760	0.784090	-0.063367
0.028483	0.615811	0.784881	-0.062662
0.028321	0.616879	0.783995	-0.063331
0.028382	0.616032	0.784653	-0.063385
0.027961	0.616738	0.784119	-0.063323
0.027916	0.616476	0.784334	-0.063223
0.028363	0.616856	0.784036	-0.063031
0.028510	0.617114	0.783776	-0.063659
0.028392	0.617236	0.783725	-0.063157
0.028329	0.618080	0.783013	-0.063763
0.028771	0.617032	0.783829	-0.063680
0.028948	0.617367	0.783516	-0.064199
0.028871	0.616650	0.784124	-0.063709
0.028909	0.617317	0.783564	-0.064122
0.029318	0.616477	0.784223	-0.063959
0.028984	0.617462	0.783470	-0.063845
0.029713	0.617690	0.783205	-0.064554
0.029424	0.617556	0.783342	-0.064299
0.029348	0.618048	0.782989	-0.063894
0.029481	0.617413	0.783452	-0.064302
0.029488	0.618150	0.782828	-0.064820
0.030148	0.617316	0.783477	-0.064619
0.029524	0.618662	0.782462	-0.064334
0.029490	0.618184	0.782862	-0.064086
0.029149	0.618867	0.782344	-0.063970
0.029117	0.618976	0.782272	-0.063808
0.029242	0.618603	0.782585	-0.063529
0.029164	0.618168	0.782929	-0.063562
0.029289	0.617852	0.783221	-0.062972
0.029201	0.618732	0.782477	-0.063625
0.029879	0.617843	0.783171	-0.063407
0.029503	0.618340	0.782799	-0.063329
0.029422	0.618242	0.782945	-0.062515
0.028821	0.618892	0.782464	-0.062388
0.028670	0.618064	0.783149	-0.062072
0.028593	0.619329	0.782151	-0.062071
0.028682	0.619321	0.782118	-0.062523
0.028814	0.619089	0.782314	-0.062328
0.029058	0.619581	0.781947	-0.061919
0.028968	0.618889	0.782482	-0.062133
0.028889	0.619319	0.782085	-0.062874
0.028855	0.618204	0.783036	-0.062014
0.028385	0.619282	0.782189	-0.062160
0.028455	0.618592	0.782712	-0.062418
