0.230598	-0.236213	-0.980742	0.401868	-0.259102	-0.913113	0.279977	-0.394848	-0.862209	0.198920	-0.263741	-1.028168	-0.716208	-0.136601	-0.723533	0.357616	-0.124332	-0.928556	-0.200690	0.440687	-0.858424	
0.176946	-0.139103	-1.001617	0.338145	-0.187872	-0.956206	0.190130	-0.365612	-0.904385	0.123295	-0.185491	-1.065523	-0.798120	-0.146367	-0.643269	0.324290	-0.014466	-0.942594	-0.284493	0.495071	-0.797387	
0.176946	-0.139103	-1.001617	0.338145	-0.187872	-0.956206	0.190130	-0.365612	-0.904385	0.123295	-0.185491	-1.065523	-0.798120	-0.146367	-0.643269	0.324290	-0.014466	-0.942594	-0.284493	0.495071	-0.797387	
0.163457	-0.145878	-1.015656	0.323618	-0.193670	-0.964690	0.171575	-0.369823	-0.906338	0.107547	-0.187200	-1.066133	-0.800927	-0.150273	-0.632648	0.319956	-0.016480	-0.950651	-0.286569	0.495376	-0.801599	
0.163457	-0.145878	-1.015656	0.323618	-0.193670	-0.964690	0.171575	-0.369823	-0.906338	0.107547	-0.187200	-1.066133	-0.800927	-0.150273	-0.632648	0.319956	-0.016480	-0.950651	-0.286569	0.495376	-0.801599	
0.155644	-0.148991	-1.025727	0.317087	-0.196783	-0.972991	0.162358	-0.372692	-0.909146	0.098270	-0.187567	-1.065706	-0.794885	-0.151067	-0.619587	0.319956	-0.016724	-0.957121	-0.286874	0.496902	-0.803796	
0.155644	-0.148991	-1.025727	0.317087	-0.196783	-0.972991	0.162358	-0.372692	-0.909146	0.098270	-0.187567	-1.065706	-0.794885	-0.151067	-0.619587	0.319956	-0.016724	-0.957121	-0.286874	0.496902	-0.803796	
0.165715	-0.144963	-1.019806	0.325999	-0.191412	-0.966887	0.174078	-0.367565	-0.906888	0.109806	-0.184759	-1.064912	-0.800622	-0.148320	-0.630817	0.324595	-0.013306	-0.953581	-0.287362	0.500015	-0.804590	
0.173223	-0.141911	-1.013824	0.333567	-0.188543	-0.965788	0.181402	-0.366893	-0.908658	0.118595	-0.184881	-1.070711	-0.805749	-0.146977	-0.642903	0.327463	-0.012513	-0.950651	-0.286752	0.500992	-0.804590	
0.173223	-0.141911	-1.013824	0.333567	-0.188543	-0.965788	0.181402	-0.366893	-0.908658	0.118595	-0.184881	-1.070711	-0.805749	-0.146977	-0.642903	0.327463	-0.012513	-0.950651	-0.286752	0.500992	-0.804590	
0.184759	-0.142582	-1.016022	0.346690	-0.189825	-0.968352	0.199103	-0.370434	-0.918546	0.131352	-0.187872	-1.080233	-0.812463	-0.144902	-0.659261	0.330454	-0.014344	-0.947233	-0.284921	0.499222	-0.804468	
0.184759	-0.142582	-1.016022	0.346690	-0.189825	-0.968352	0.199103	-0.370434	-0.918546	0.131352	-0.187872	-1.080233	-0.812463	-0.144902	-0.659261	0.330454	-0.014344	-0.947233	-0.284921	0.499222	-0.804468	
0.187933	-0.144169	-1.009430	0.348521	-0.190619	-0.959502	0.201971	-0.369457	-0.908719	0.134465	-0.189093	-1.071016	-0.796960	-0.144352	-0.651997	0.331736	-0.016785	-0.944609	-0.281381	0.497024	-0.804223	
0.187933	-0.144169	-1.009430	0.348521	-0.190619	-0.959502	0.201971	-0.369457	-0.908719	0.134465	-0.189093	-1.071016	-0.796960	-0.144352	-0.651997	0.331736	-0.016785	-0.944609	-0.281381	0.497024	-0.804223	
0.178472	-0.146733	-1.005157	0.336253	-0.193365	-0.951872	0.183294	-0.366954	-0.886990	0.122196	-0.186407	-1.044770	-0.771569	-0.144841	-0.626606	0.331736	-0.020081	-0.951078	-0.277108	0.496780	-0.806360	
0.178472	-0.146733	-1.005157	0.336253	-0.193365	-0.951872	0.183294	-0.366954	-0.886990	0.122196	-0.186407	-1.044770	-0.771569	-0.144841	-0.626606	0.331736	-0.020081	-0.951078	-0.277108	0.496780	-0.806360	
0.173162	-0.154240	-1.020478	0.332957	-0.198981	-0.959868	0.177068	-0.372570	-0.891812	0.115238	-0.190008	-1.045381	-0.767113	-0.147893	-0.620014	0.331370	-0.023865	-0.959074	-0.276376	0.495376	-0.811487	
0.173162	-0.154240	-1.020478	0.332957	-0.198981	-0.959868	0.177068	-0.372570	-0.891812	0.115238	-0.190008	-1.045381	-0.767113	-0.147893	-0.620014	0.331370	-0.023865	-0.959074	-0.276376	0.495376	-0.811487	
0.174810	-0.160832	-1.034577	0.339915	-0.207709	-0.979400	0.186346	-0.385876	-0.917386	0.120243	-0.199469	-1.075594	-0.788720	-0.150700	-0.642659	0.330576	-0.028687	-0.962920	-0.277474	0.492324	-0.817285	
0.182318	-0.162114	-1.036103	0.348826	-0.208441	-0.980620	0.197455	-0.388684	-0.924039	0.129276	-0.203070	-1.089510	-0.798852	-0.150151	-0.657552	0.332469	-0.029664	-0.961577	-0.278085	0.491531	-0.818811	
0.190619	-0.160283	-1.030060	0.357799	-0.207037	-0.978789	0.208441	-0.388317	-0.924711	0.139714	-0.203803	-1.091341	-0.803186	-0.149907	-0.671346	0.335398	-0.029481	-0.959135	-0.278817	0.492141	-0.820337	
0.195196	-0.157964	-1.021942	0.362499	-0.204718	-0.971099	0.215277	-0.386425	-0.920926	0.144719	-0.203070	-1.086398	-0.801111	-0.148686	-0.674764	0.337535	-0.029359	-0.956999	-0.278939	0.493240	-0.820520	
0.195196	-0.157964	-1.021942	0.362499	-0.204718	-0.971099	0.215277	-0.386425	-0.920926	0.144719	-0.203070	-1.086398	-0.801111	-0.148686	-0.674764	0.337535	-0.029359	-0.956999	-0.278939	0.493240	-0.820520	
0.191168	-0.156926	-1.019623	0.355602	-0.202948	-0.967375	0.202826	-0.381542	-0.909512	0.139347	-0.199957	-1.074739	-0.795495	-0.147404	-0.664083	0.337351	-0.028565	-0.958708	-0.277901	0.495254	-0.819849	
0.187384	-0.158391	-1.027253	0.351634	-0.203986	-0.969512	0.200201	-0.382519	-0.912747	0.133915	-0.198981	-1.075289	-0.792321	-0.147343	-0.654927	0.336192	-0.028626	-0.959257	-0.277047	0.495559	-0.819055	
0.184332	-0.157720	-1.029145	0.349071	-0.203497	-0.970610	0.197516	-0.380993	-0.912564	0.130680	-0.196356	-1.070162	-0.788964	-0.147160	-0.649495	0.336436	-0.026795	-0.960051	-0.276559	0.496902	-0.817896	
0.184088	-0.154668	-1.023957	0.348582	-0.200812	-0.969817	0.194403	-0.377819	-0.908414	0.130741	-0.193243	-1.065523	-0.784142	-0.145390	-0.641316	0.337779	-0.025513	-0.959563	-0.276498	0.498672	-0.816492	
