0.001955	0.619295	0.774588	-0.128388
0.001871	0.619668	0.774294	-0.128362
0.001766	0.619935	0.774010	-0.128786
0.001691	0.619290	0.774583	-0.128446
0.001743	0.619481	0.774382	-0.128735
0.001738	0.619237	0.774643	-0.128336
0.002206	0.619402	0.774406	-0.128967
0.002414	0.618722	0.775014	-0.128569
0.002584	0.619127	0.774578	-0.129245
0.002839	0.618389	0.775173	-0.129202
0.002992	0.618259	0.775234	-0.129454
0.003093	0.618282	0.775302	-0.128941
0.003020	0.618186	0.775425	-0.128660
0.003348	0.618232	0.775280	-0.129303
0.003486	0.618060	0.775521	-0.128670
0.003365	0.618916	0.774723	-0.129370
0.003702	0.618457	0.775122	-0.129163
0.003686	0.618938	0.774701	-0.129386
0.003898	0.619081	0.774604	-0.129273
0.003586	0.619165	0.774500	-0.129509
0.003925	0.618944	0.774653	-0.129640
0.003594	0.619397	0.774284	-0.129687
0.003792	0.619619	0.773989	-0.130379
0.003600	0.619451	0.774159	-0.130175
0.003497	0.620073	0.773527	-0.130973
0.003465	0.619798	0.773702	-0.131241
0.003389	0.620294	0.773187	-0.131926
0.003772	0.619928	0.773468	-0.131997
0.003761	0.620804	0.772633	-0.132762
0.004182	0.620576	0.772710	-0.133369
0.004370	0.620774	0.772534	-0.133461
0.004597	0.621453	0.771939	-0.133735
0.004836	0.621092	0.772223	-0.133766
0.005033	0.620935	0.772290	-0.134101
0.005483	0.620355	0.772760	-0.134060
0.005666	0.620434	0.772563	-0.134820
0.006414	0.619356	0.773415	-0.134853
0.006742	0.619391	0.773304	-0.135314
0.007114	0.619204	0.773534	-0.134834
0.007066	0.618886	0.773690	-0.135404
0.007195	0.618134	0.774312	-0.135274
0.007074	0.618681	0.773850	-0.135425
0.007078	0.619112	0.773379	-0.136142
0.007479	0.619109	0.773378	-0.136139
0.007845	0.619786	0.772758	-0.136563
0.008014	0.620067	0.772520	-0.136622
0.008278	0.620497	0.772038	-0.137379
0.008406	0.619934	0.772509	-0.137259
0.008562	0.620174	0.772349	-0.137073
0.008579	0.619735	0.772670	-0.137246
0.009020	0.619619	0.772634	-0.137938
0.009275	0.619678	0.772640	-0.137623
0.009804	0.619367	0.772853	-0.137788
0.010550	0.618970	0.773039	-0.138475
0.010820	0.618869	0.773136	-0.138367
0.011222	0.619304	0.772632	-0.139195
0.011677	0.618544	0.773273	-0.138980
0.011916	0.618790	0.772967	-0.139564
0.012380	0.618760	0.773032	-0.139298
0.012977	0.619134	0.772632	-0.139803
0.013301	0.618833	0.772847	-0.139917
0.013202	0.619337	0.772423	-0.140038
0.013600	0.619551	0.772070	-0.140997
0.013658	0.619176	0.772405	-0.140800
0.014268	0.619232	0.772208	-0.141574
0.014374	0.618504	0.772797	-0.141532
0.014629	0.618426	0.772718	-0.142274
0.015292	0.617258	0.773641	-0.142263
0.015317	0.617505	0.773388	-0.142564
0.016020	0.616796	0.773898	-0.142789
0.016161	0.616752	0.773941	-0.142728
0.016553	0.616836	0.773972	-0.142148
0.016777	0.616235	0.774490	-0.141910
0.017528	0.616414	0.774259	-0.142301
0.017964	0.616109	0.774644	-0.141467
0.018143	0.616639	0.774204	-0.141544
0.018957	0.615892	0.774850	-0.141161
0.018989	0.615999	0.774726	-0.141366
0.019144	0.615657	0.775135	-0.140593
0.019244	0.615716	0.775108	-0.140468
0.020148	0.614717	0.775889	-0.140402
0.020588	0.614917	0.775651	-0.140779
0.021467	0.614792	0.775553	-0.141729
0.021977	0.614166	0.776071	-0.141526
0.022294	0.614427	0.775770	-0.142000
0.022900	0.614085	0.776127	-0.141427
0.022877	0.614246	0.775918	-0.141884
0.023234	0.613483	0.776618	-0.141288
0.023475	0.614027	0.776150	-0.141457
0.023995	0.613516	0.776506	-0.141638
0.024804	0.613535	0.776409	-0.141944
0.025376	0.613643	0.776405	-0.141398
0.025947	0.613188	0.776695	-0.141678
0.026270	0.613023	0.776707	-0.142267
0.026405	0.612436	0.777292	-0.141571
0.026583	0.613161	0.776616	-0.142105
0.027215	0.612390	0.777236	-0.141923
0.027610	0.612600	0.776928	-0.142624
0.028013	0.612276	0.777248	-0.142194
0.028346	0.612260	0.777134	-0.142817
0.028682	0.611352	0.777885	-0.142550
0.028701	0.611815	0.777493	-0.142699
0.028733	0.612284	0.777028	-0.143214
0.028712	0.612116	0.777229	-0.142842
0.028796	0.612580	0.776815	-0.143089
0.028599	0.612834	0.776791	-0.142170
0.028883	0.613473	0.776186	-0.142663
0.028967	0.613019	0.776571	-0.142497
0.028713	0.614009	0.775670	-0.143196
0.028898	0.613599	0.775938	-0.143466
0.028825	0.613518	0.775945	-0.143782
0.029238	0.613736	0.775754	-0.143801
0.029155	0.613530	0.775913	-0.143837
0.029793	0.613346	0.775841	-0.144876
0.029803	0.613270	0.775953	-0.144595
0.029735	0.613704	0.775405	-0.145707
0.030173	0.612728	0.776195	-0.145517
0.030408	0.612904	0.775895	-0.146326
0.030568	0.612405	0.776285	-0.146313
0.030451	0.612524	0.776077	-0.146940
0.031058	0.611931	0.776477	-0.147173
0.030912	0.612307	0.776151	-0.147356
0.031403	0.612397	0.775922	-0.148080
0.031219	0.612204	0.776101	-0.147982
0.031527	0.612592	0.775722	-0.148297
0.031591	0.612079	0.776087	-0.148491
0.031983	0.612146	0.775849	-0.149374
0.032294	0.611504	0.776432	-0.148904
0.032411	0.611988	0.775888	-0.149726
0.032988	0.611351	0.776284	-0.150148
0.033093	0.611213	0.776373	-0.150232
0.033362	0.611564	0.776109	-0.150102
0.033353	0.610997	0.776557	-0.150098
0.033488	0.610571	0.776842	-0.150325
0.033539	0.610421	0.776968	-0.150273
0.033407	0.610701	0.776613	-0.150998
0.033898	0.609878	0.777268	-0.150842
0.033922	0.610310	0.776876	-0.151113
0.034065	0.610345	0.777008	-0.150257
0.033806	0.610259	0.776986	-0.150777
0.033930	0.609549	0.777618	-0.150363
0.033794	0.609837	0.777414	-0.150281
0.033481	0.610035	0.777173	-0.150793
0.033633	0.609561	0.777591	-0.150523
0.034047	0.610043	0.777166	-0.150669
0.033987	0.609466	0.777634	-0.150604
0.033993	0.609638	0.777339	-0.151427
0.034031	0.608837	0.778048	-0.150996
0.033996	0.609382	0.777537	-0.151443
0.033960	0.608971	0.777843	-0.151527
0.034106	0.609125	0.777566	-0.152298
0.034308	0.609179	0.777641	-0.151651
0.034584	0.608741	0.777937	-0.151828
0.034986	0.608479	0.777982	-0.152558
0.035267	0.607854	0.778588	-0.151886
0.035418	0.608239	0.778074	-0.152943
