-0.012296	0.583080	0.803267	-0.120948
-0.011622	0.583100	0.803277	-0.120857
-0.010871	0.582345	0.803858	-0.120701
-0.010251	0.582033	0.804146	-0.120340
-0.009393	0.582101	0.804015	-0.120953
-0.008011	0.580894	0.804976	-0.120463
-0.007169	0.580833	0.804986	-0.120749
-0.006284	0.580148	0.805647	-0.119676
-0.005500	0.579815	0.805887	-0.119707
-0.004319	0.578621	0.806850	-0.119051
-0.003585	0.578422	0.807103	-0.118319
-0.002244	0.577750	0.807554	-0.118561
-0.001310	0.577067	0.808118	-0.118054
-0.000175	0.577008	0.808252	-0.117434
0.000597	0.576240	0.808804	-0.117398
0.002057	0.576808	0.808301	-0.118056
0.003114	0.577022	0.808256	-0.117298
0.003456	0.577860	0.807614	-0.117584
0.004383	0.577446	0.807987	-0.117019
0.004610	0.578088	0.807513	-0.117118
0.005043	0.577790	0.807890	-0.115963
0.005477	0.577516	0.808152	-0.115479
0.005695	0.577617	0.808077	-0.115490
0.005987	0.577489	0.808288	-0.114634
0.006723	0.578016	0.807773	-0.115565
0.007769	0.577493	0.808219	-0.114999
0.008017	0.578214	0.807735	-0.114758
0.008965	0.577904	0.808067	-0.113907
0.009211	0.578187	0.807811	-0.114267
0.009914	0.577537	0.808337	-0.113773
0.011148	0.578277	0.807744	-0.114106
0.012004	0.577944	0.807898	-0.114620
0.013099	0.577491	0.808247	-0.114321
0.014513	0.577743	0.808063	-0.114179
0.015015	0.576939	0.808660	-0.113952
0.015842	0.576683	0.808734	-0.114603
0.016349	0.576167	0.809233	-0.113608
0.016773	0.577008	0.808585	-0.113886
0.017097	0.576745	0.808758	-0.113944
0.018359	0.577022	0.808437	-0.114625
0.019246	0.577689	0.808029	-0.113994
0.019630	0.577962	0.807754	-0.114489
0.020082	0.578066	0.807578	-0.115126
0.020218	0.577879	0.807793	-0.114536
0.020384	0.578694	0.807041	-0.115684
0.020326	0.578283	0.807406	-0.115199
0.020396	0.579104	0.806703	-0.115983
0.020178	0.578996	0.806832	-0.115662
0.020622	0.579980	0.806015	-0.116356
0.020747	0.579581	0.806300	-0.116342
0.020565	0.580691	0.805390	-0.117142
0.020525	0.580770	0.805240	-0.117783
0.020143	0.581092	0.804923	-0.118430
0.020416	0.581394	0.804694	-0.118458
0.019912	0.581359	0.804755	-0.118299
0.019843	0.581596	0.804395	-0.119586
0.019826	0.581420	0.804564	-0.119309
0.019419	0.582334	0.803747	-0.120422
0.019753	0.581617	0.804182	-0.120924
0.019516	0.582258	0.803513	-0.122318
0.019549	0.581896	0.803760	-0.122409
0.019048	0.581870	0.803669	-0.123210
0.019188	0.582047	0.803345	-0.124456
0.019206	0.582103	0.803278	-0.124630
0.018983	0.582549	0.802791	-0.125706
0.018117	0.582200	0.803082	-0.125591
0.017813	0.582777	0.802534	-0.126462
0.017758	0.582262	0.802904	-0.126490
0.017314	0.582801	0.802309	-0.127837
0.017425	0.582016	0.802844	-0.128047
0.016969	0.582525	0.802354	-0.128861
0.016820	0.582276	0.802290	-0.130394
0.016205	0.582559	0.801935	-0.131389
0.016094	0.583134	0.801492	-0.131553
0.015506	0.582878	0.801622	-0.131966
0.014741	0.583597	0.800995	-0.132680
0.014666	0.583189	0.801246	-0.132964
0.014229	0.583780	0.800611	-0.134238
0.014195	0.583361	0.800810	-0.134876
0.014110	0.583019	0.800875	-0.135972
0.013997	0.582882	0.801080	-0.135365
0.013562	0.582541	0.801186	-0.136246
0.012965	0.581826	0.801607	-0.136883
0.012712	0.581936	0.801494	-0.137100
0.012426	0.582424	0.801029	-0.137769
0.012268	0.581132	0.801917	-0.138076
0.012165	0.581302	0.801649	-0.138921
0.011788	0.580400	0.802348	-0.138689
0.011174	0.580235	0.802247	-0.140006
0.010647	0.578804	0.803365	-0.139560
0.010250	0.578931	0.803164	-0.140218
0.009583	0.578513	0.803429	-0.140472
0.009317	0.577739	0.803874	-0.141126
0.009386	0.577653	0.803953	-0.141026
0.009676	0.576487	0.804759	-0.141181
0.009979	0.576351	0.804617	-0.142517
0.010229	0.574949	0.805562	-0.142823
0.009997	0.575074	0.805274	-0.143959
0.010063	0.573727	0.806186	-0.144223
0.009480	0.573680	0.806058	-0.145162
0.009725	0.573403	0.806213	-0.145380
0.009223	0.573308	0.806255	-0.145554
0.009069	0.573247	0.806190	-0.146163
0.008364	0.573268	0.806196	-0.146089
0.008018	0.573531	0.805792	-0.147298
0.007967	0.572682	0.806455	-0.146974
0.007873	0.572860	0.806140	-0.148012
0.007640	0.572096	0.806766	-0.147571
0.007197	0.572145	0.806536	-0.148652
0.007622	0.570901	0.807429	-0.148566
0.007082	0.571379	0.807020	-0.148980
0.007611	0.570996	0.807134	-0.149804
0.007318	0.570640	0.807311	-0.150213
0.007414	0.570496	0.807482	-0.149841
0.007441	0.569736	0.808018	-0.149841
0.007253	0.569800	0.807761	-0.150990
0.007761	0.568909	0.808486	-0.150442
0.007352	0.569504	0.808013	-0.150751
0.007332	0.569061	0.808293	-0.150929
0.006866	0.568951	0.808341	-0.151101
0.006550	0.568553	0.808777	-0.150277
0.006282	0.568309	0.808941	-0.150332
0.005966	0.567837	0.809233	-0.150554
0.005850	0.567684	0.809346	-0.150531
0.005500	0.568119	0.808925	-0.151167
0.005634	0.567240	0.809526	-0.151247
0.004735	0.568153	0.808798	-0.151741
0.004827	0.568351	0.808807	-0.150950
0.004183	0.568492	0.808619	-0.151445
0.003202	0.568270	0.808789	-0.151390
0.002439	0.569050	0.808132	-0.151982
0.001774	0.568534	0.808418	-0.152398
0.001737	0.568556	0.808418	-0.152322
0.001394	0.569070	0.807911	-0.153090
0.000792	0.568852	0.808090	-0.152962
0.000016	0.569186	0.807655	-0.154016
-0.000737	0.568557	0.808201	-0.153472
-0.001522	0.569118	0.807695	-0.154047
-0.001851	0.567954	0.808521	-0.154005
-0.001974	0.567804	0.808384	-0.155276
-0.002524	0.567400	0.808790	-0.154629
-0.002312	0.566960	0.808938	-0.155467
-0.002488	0.566197	0.809378	-0.155956
-0.002513	0.566341	0.809269	-0.155996
-0.003464	0.566878	0.808671	-0.157127
-0.003497	0.566361	0.808966	-0.157471
-0.003852	0.566910	0.808429	-0.158241
-0.004315	0.566677	0.808641	-0.157983
-0.004589	0.567499	0.807921	-0.158707
-0.004169	0.567070	0.808168	-0.158993
-0.004811	0.568234	0.807188	-0.159795
-0.005081	0.568114	0.807210	-0.160102
-0.005107	0.568693	0.806611	-0.161062
-0.005271	0.568840	0.806588	-0.160652
-0.005531	0.568651	0.806749	-0.160503
-0.006095	0.568822	0.806427	-0.161493
-0.005419	0.568185	0.806978	-0.161007
-0.006144	0.568501	0.806652	-0.161495
-0.005975	0.567926	0.806969	-0.161939
-0.006008	0.567731	0.807144	-0.161753
-0.005831	0.567536	0.807380	-0.161264
-0.006324	0.567574	0.807312	-0.161452
-0.006165	0.567752	0.807085	-0.161964
-0.006104	0.568398	0.806751	-0.161364
-0.006717	0.568960	0.806251	-0.161860
-0.006957	0.568900	0.806530	-0.160669
-0.007743	0.569694	0.805941	-0.160773
-0.007928	0.569291	0.806353	-0.160125
-0.008564	0.569809	0.805811	-0.160973
-0.008359	0.569555	0.806087	-0.160503
-0.008823	0.570335	0.805510	-0.160603
-0.009532	0.570331	0.805360	-0.161331
-0.009843	0.570802	0.805014	-0.161372
-0.010564	0.571599	0.804429	-0.161420
-0.011246	0.571733	0.804391	-0.161088
-0.012335	0.572505	0.803757	-0.161432
-0.012460	0.572695	0.803557	-0.161742
-0.013444	0.573527	0.802738	-0.162782
-0.013185	0.573056	0.802995	-0.163194
-0.013858	0.573815	0.802229	-0.164234
-0.014657	0.573997	0.802224	-0.163553
-0.015005	0.573961	0.802089	-0.164306
-0.015442	0.573970	0.801900	-0.165154
-0.015597	0.573656	0.802170	-0.164921
-0.016603	0.574252	0.801496	-0.166021
-0.015973	0.573684	0.801903	-0.166080
-0.016154	0.574337	0.801306	-0.166688
-0.016149	0.573929	0.801625	-0.166559
-0.016229	0.573985	0.801448	-0.167210
-0.016316	0.573526	0.801752	-0.167321
-0.016452	0.574158	0.801303	-0.167289
-0.016887	0.574129	0.801298	-0.167369
-0.016414	0.574187	0.801380	-0.166823
-0.016508	0.574836	0.800886	-0.166954
-0.016211	0.574608	0.801277	-0.165887
-0.016282	0.574481	0.801230	-0.166548
-0.015416	0.574167	0.801750	-0.165204
-0.015749	0.574377	0.801541	-0.165456
-0.015396	0.573485	0.802308	-0.164862
-0.015246	0.573598	0.802196	-0.165030
-0.014786	0.573269	0.802535	-0.164565
-0.014058	0.573065	0.802625	-0.164899
-0.013426	0.572671	0.802834	-0.165302
-0.013208	0.573023	0.802642	-0.165035
-0.013232	0.573799	0.801984	-0.165534
-0.012723	0.573270	0.802498	-0.164913
-0.012763	0.573982	0.801822	-0.165717
-0.012566	0.574257	0.801853	-0.164625
-0.012868	0.575533	0.800777	-0.165384
-0.012655	0.575752	0.800687	-0.165074
-0.012976	0.577044	0.799729	-0.165180
