-0.039031	0.617448	0.778340	-0.106867
-0.039362	0.617152	0.778632	-0.106332
-0.039575	0.617929	0.777944	-0.106774
-0.039574	0.618003	0.777829	-0.107181
-0.039853	0.618059	0.777751	-0.107325
-0.039862	0.618316	0.777609	-0.106863
-0.040106	0.618273	0.777669	-0.106592
-0.039929	0.618561	0.777339	-0.107385
-0.039845	0.618250	0.777654	-0.106930
-0.039837	0.618718	0.777204	-0.107493
-0.039606	0.617953	0.777870	-0.107165
-0.039576	0.618130	0.777673	-0.107585
-0.039409	0.617757	0.778029	-0.107214
-0.039566	0.617468	0.778262	-0.107121
-0.039129	0.617312	0.778383	-0.107303
-0.039255	0.617578	0.778212	-0.106973
-0.038924	0.617908	0.777934	-0.107210
-0.039313	0.617908	0.777975	-0.106772
-0.039195	0.618345	0.777593	-0.107064
-0.039053	0.618114	0.777825	-0.106764
-0.039012	0.618329	0.777584	-0.107286
-0.038786	0.617833	0.778046	-0.106877
-0.038705	0.618209	0.777737	-0.106981
-0.038341	0.618001	0.777843	-0.107542
-0.038183	0.617775	0.778052	-0.107388
-0.038041	0.617952	0.777942	-0.107212
-0.037840	0.617528	0.778328	-0.106919
-0.037613	0.617513	0.778321	-0.107145
-0.037493	0.617085	0.778715	-0.106789
-0.037305	0.617592	0.778229	-0.107464
-0.036787	0.616700	0.778978	-0.107341
-0.036760	0.616824	0.778816	-0.107806
-0.036629	0.616826	0.778938	-0.106958
-0.036743	0.616933	0.778799	-0.107312
-0.036855	0.616632	0.779036	-0.107283
-0.037091	0.616948	0.778854	-0.106708
-0.037223	0.617535	0.778330	-0.107086
-0.037061	0.617219	0.778642	-0.106696
-0.036987	0.617487	0.778381	-0.107074
-0.036543	0.617286	0.778628	-0.106587
-0.036353	0.617333	0.778493	-0.107359
-0.036419	0.616741	0.779022	-0.106911
-0.036087	0.616822	0.778989	-0.106786
-0.036060	0.616531	0.779210	-0.106864
-0.035906	0.616095	0.779545	-0.106990
-0.035773	0.616272	0.779474	-0.106533
-0.035528	0.615825	0.779892	-0.106140
-0.035208	0.616121	0.779601	-0.106666
-0.035025	0.615494	0.780199	-0.105971
-0.034831	0.616087	0.779676	-0.106437
-0.034734	0.615630	0.780061	-0.106289
-0.034979	0.615605	0.780085	-0.106183
-0.034974	0.615322	0.780417	-0.105379
-0.034887	0.615375	0.780427	-0.105020
-0.034809	0.614915	0.780824	-0.104794
-0.035076	0.615095	0.780679	-0.104731
-0.034816	0.615385	0.780386	-0.105293
-0.034861	0.614897	0.780849	-0.104698
-0.034844	0.615075	0.780661	-0.105054
-0.034641	0.614980	0.780808	-0.104593
-0.034715	0.615152	0.780612	-0.105017
-0.034468	0.614618	0.781105	-0.104552
-0.034772	0.614968	0.780876	-0.104102
-0.034387	0.614840	0.780960	-0.104359
-0.034623	0.614688	0.781104	-0.104101
-0.034504	0.614800	0.781081	-0.103653
-0.034557	0.614272	0.781490	-0.103679
-0.034218	0.614525	0.781243	-0.104153
-0.033976	0.613962	0.781777	-0.103545
-0.034001	0.614366	0.781447	-0.103630
-0.033656	0.613728	0.782006	-0.103310
-0.033857	0.613911	0.781814	-0.103608
-0.033796	0.614025	0.781790	-0.103122
-0.033821	0.613684	0.782074	-0.102994
-0.033762	0.613964	0.781813	-0.103328
-0.033632	0.613763	0.782013	-0.103054
-0.033420	0.614311	0.781475	-0.103938
-0.033003	0.613814	0.781893	-0.103860
-0.033160	0.614146	0.781586	-0.104153
-0.032728	0.614147	0.781685	-0.103543
-0.032959	0.614375	0.781437	-0.103988
-0.032853	0.613945	0.781787	-0.103932
-0.032665	0.614447	0.781357	-0.104255
-0.032615	0.614359	0.781366	-0.104720
-0.032046	0.613709	0.781902	-0.104711
-0.031451	0.613750	0.781894	-0.104706
-0.031182	0.613211	0.782311	-0.104830
-0.031018	0.613314	0.782138	-0.105570
-0.031093	0.612693	0.782708	-0.104923
-0.031120	0.613428	0.782103	-0.105133
-0.031045	0.613036	0.782414	-0.105124
-0.030987	0.613194	0.782236	-0.105542
-0.030717	0.613659	0.781966	-0.104920
